2017-08-27 22:00:57,065 [Worker-2] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-11-25 15:03:19,227 [Worker-2] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-11-25 18:30:01,226 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @12420727ms to org.eclipse.jetty.util.log.Slf4jLog
2017-11-25 18:30:01,419 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-11-25 18:30:01,456 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-11-25 18:30:01,456 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-11-25 18:30:01,458 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 600000ms
2017-11-25 18:30:01,517 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@2480146f{/help,null,AVAILABLE}
2017-11-25 18:30:01,531 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@6ef840d9{HTTP/1.1,[http/1.1]}{127.0.0.1:60655}
2017-11-25 18:30:01,533 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @12421036ms
2017-11-27 02:36:54,671 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@6ef840d9{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-11-27 02:36:54,673 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-11-27 02:36:54,704 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@2480146f{/help,null,UNAVAILABLE}
2017-11-27 10:30:20,478 [Worker-2] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-12-07 15:25:47,253 [Worker-9] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-12-07 23:29:59,025 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @18023501ms to org.eclipse.jetty.util.log.Slf4jLog
2017-12-07 23:29:59,229 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-12-07 23:29:59,265 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-12-07 23:29:59,265 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-12-07 23:29:59,268 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 660000ms
2017-12-07 23:29:59,312 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@39348f9f{/help,null,AVAILABLE}
2017-12-07 23:29:59,328 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@7c59eaf7{HTTP/1.1,[http/1.1]}{127.0.0.1:50104}
2017-12-07 23:29:59,329 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @18023807ms
2017-12-11 15:26:53,345 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@7c59eaf7{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-12-11 15:26:53,346 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-12-11 15:26:53,392 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@39348f9f{/help,null,UNAVAILABLE}
2017-12-12 12:47:51,972 [Worker-6] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-12-12 13:22:18,977 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @2087539ms to org.eclipse.jetty.util.log.Slf4jLog
2017-12-12 13:22:19,337 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-12-12 13:22:19,362 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-12-12 13:22:19,362 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-12-12 13:22:19,364 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 600000ms
2017-12-12 13:22:19,397 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@1cd1c3ad{/help,null,AVAILABLE}
2017-12-12 13:22:19,409 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@5a25856e{HTTP/1.1,[http/1.1]}{127.0.0.1:61992}
2017-12-12 13:22:19,410 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @2087973ms
2017-12-12 17:00:23,715 [Worker-12] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-12-13 11:03:02,719 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @57939720ms to org.eclipse.jetty.util.log.Slf4jLog
2017-12-13 11:03:02,894 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-12-13 11:03:02,921 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-12-13 11:03:02,921 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-12-13 11:03:02,923 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 660000ms
2017-12-13 11:03:02,959 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@6c59a27d{/help,null,AVAILABLE}
2017-12-13 11:03:02,976 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@3e8e96ab{HTTP/1.1,[http/1.1]}{127.0.0.1:60908}
2017-12-13 11:03:02,976 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @57939977ms
2017-12-13 12:09:50,348 [Worker-15] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-12-13 14:37:16,881 [Worker-6] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
